6,8,11,12
albumentations-team+albumentations,180,0.8571428571428571,0.8571428571428571
albumentations-team+albumentations,186,0.9391377852916315,0.4951085747789044
albumentations-team+albumentations,207,0.299017649017649,0.2546981846351594
albumentations-team+albumentations,213,0.954045954045954,0.9457337534260611
albumentations-team+albumentations,215,0.20860092288663715,0.20860092288663715
albumentations-team+albumentations,760,0.3091532123790188,0.3091532123790188
allegroai+clearml,273,0.7168141592920354,0.7168141592920354
allenai+allennlp,292,0.7810259915523073,0.6337049399224987
allenai+allennlp,572,0.6160396595741424,0.6650525058804095
allenai+allennlp,4255,0.4961665563372076,0.4961665563372076
allenai+allennlp,4281,0.5332406830408043,0.28284757098941155
allenai+allennlp,4318,0.5350156827299684,0.41443071787155916
allenai+allennlp,4319,0.32543219553964225,0.32543219553964225
allenai+allennlp,4330,0.08009434144657278,0.07193837426467632
allenai+allennlp,4357,0.25831968730363375,0.29323930141274784
allenai+allennlp,4360,0.6617826617826618,0.29660796935703054
allenai+allennlp,4378,0.3273935588221302,0.14643283819307243
allenai+allennlp,4427,0.6553544132287678,0.6553544132287678
allenai+allennlp,4428,0.10665305419870456,0.10665305419870456
allenai+allennlp,4494,0.28672820348658706,0.28672820348658706
allenai+allennlp,4501,0.46671067028209884,0.46671067028209884
allenai+allennlp,4504,0.19258598544312824,0.19426349850725785
allenai+allennlp,4567,0.18477538327197868,0.13088430303950493
allenai+allennlp,4612,0.34080276409418303,0.23962744732543742
allenai+allennlp,4646,0.41885661627551524,0.41885661627551524
allenai+allennlp,4649,0.5911976911976912,0.3501481710078802
allenai+allennlp,4653,0.3046117359514488,0.3046117359514488
allenai+allennlp,4666,0.8618856633562516,0.5116244909716531
allenai+allennlp,4715,0.015341034831705933,0.015341034831705933
allenai+allennlp,4739,0.4179631580175383,0.2736415869531965
allenai+allennlp,4750,0.8597194172733741,0.8597194172733741
allenai+allennlp,4757,0.6829579792581078,0.6829579792581078
allenai+allennlp,4810,0.8862584505441649,0.8862584505441649
allenai+allennlp,4819,0.5424315525478991,0.11310204471773076
allenai+allennlp,4825,0.395925307665972,0.39648395914426177
amaiya+ktrain,93,0.9369326325848064,0.6573498566921104
apache+incubator-mxnet,4253,0.028894934196014944,0.028894934196014944
apache+incubator-mxnet,7533,0.09423320386916946,0.09423320386916946
apache+incubator-mxnet,8049,0.0884093354477305,0.0884093354477305
apache+incubator-mxnet,8303,0.5266936830934636,0.5266936830934636
apache+incubator-mxnet,8524,0.3427542345609572,0.3427542345609572
apache+incubator-mxnet,9034,0.6210466956508208,0.6210466956508208
apache+incubator-mxnet,9050,0.8709777170104136,0.8709777170104136
apache+incubator-mxnet,9062,0.027880963534732198,0.027880963534732198
apache+incubator-mxnet,9216,0.8379125855069052,0.37959139542720965
apache+incubator-mxnet,9363,0.5147757415641111,0.38722174322798325
apache+incubator-mxnet,9405,0.44741702040278786,0.23469337485246453
apache+incubator-mxnet,9605,0.2291049538599581,0.2291049538599581
apache+incubator-mxnet,9624,0.02131493833090308,0.02825576100650919
apache+incubator-mxnet,9648,0.6393765731022225,0.6393765731022225
apache+incubator-mxnet,9733,0.07557495446543736,0.07557495446543736
apache+incubator-mxnet,9743,0.4325061840271795,0.4325061840271795
apache+incubator-mxnet,9772,0.23613150316258574,0.10110398032696608
apache+incubator-mxnet,9842,0.6874801845624248,0.6874801845624248
apache+incubator-mxnet,9890,0.16340253926350895,0.08984634192866743
apache+incubator-mxnet,9920,0.767764874014874,0.20767815617805602
apache+incubator-mxnet,9976,0.5105603571747368,0.5105603571747368
apache+incubator-mxnet,10011,0.4847318109411238,0.09139266680908628
apache+incubator-mxnet,10026,0.23456177350001212,0.23456177350001212
apache+incubator-mxnet,10146,0.5164768783569123,0.46788779970253586
apache+incubator-mxnet,10224,0.23441750162757483,0.23441750162757483
apache+incubator-mxnet,10431,0.1063449479639688,0.1063449479639688
apache+incubator-mxnet,10520,0.011155941577104153,0.011155941577104153
apache+incubator-mxnet,10738,0.21892182009492078,0.21892182009492078
apache+incubator-mxnet,10858,0.4875159692939652,0.4875159692939652
apache+incubator-mxnet,10868,0.8523371510923378,0.8523371510923378
apache+incubator-mxnet,11057,0.3120308267156562,0.3120308267156562
apache+incubator-mxnet,11077,0.7464912482153861,0.7464912482153861
apache+incubator-mxnet,11084,0.8876334393575772,0.8876334393575772
apache+incubator-mxnet,11115,0.25247621013873983,0.25247621013873983
apache+incubator-mxnet,11160,0.6316591560777701,0.6316591560777701
apache+incubator-mxnet,11241,0.18662164352555702,0.18662164352555702
apache+incubator-mxnet,11331,0.42235076637365737,0.16550459106187407
apache+incubator-mxnet,11339,0.9890340751685289,0.3814131379888557
apache+incubator-mxnet,11352,0.45446016148187307,0.45446016148187307
apache+incubator-mxnet,11411,0.8679388482344148,0.8679388482344148
apache+incubator-mxnet,11430,0.008515809669526149,0.009893546218539493
apache+incubator-mxnet,11504,0.6981121552808608,0.4980554199411979
apache+incubator-mxnet,11599,0.5454708982689622,0.5454708982689622
apache+incubator-mxnet,11639,0.5074302689025442,0.5074302689025442
apache+incubator-mxnet,11841,0.14723181275604327,0.1369573836608882
apache+incubator-mxnet,11849,0.6262930694917846,0.5316557447908203
apache+incubator-mxnet,12024,0.08119357114657057,0.03194296762740988
apache+incubator-mxnet,12046,0.15193631968267363,0.15193631968267363
apache+incubator-mxnet,12061,0.6843643657929371,0.6843643657929371
apache+incubator-mxnet,12087,0.42886124039539303,0.4302445440716201
apache+incubator-mxnet,12179,0.4776659714667472,0.4776659714667472
apache+incubator-mxnet,12404,0.5368470722348361,0.27236378014305535
apache+incubator-mxnet,12473,0.744810015695325,0.744810015695325
apache+incubator-mxnet,12662,0.014601974496850668,0.013279612345128615
apache+incubator-mxnet,12778,0.021718863046382802,0.030715271891987844
apache+incubator-mxnet,12783,0.08500212739123467,0.08668847338869462
apache+incubator-mxnet,12787,0.10521092112695314,0.10521092112695314
apache+incubator-mxnet,12868,0.13495051880977726,0.07799913291372883
apache+incubator-mxnet,13032,0.36962927975168447,0.36962927975168447
apache+incubator-mxnet,13078,0.9166036541727149,0.9166036541727149
apache+incubator-mxnet,13098,0.013671701752518528,0.015146444024908773
apache+incubator-mxnet,13141,0.6551573467696763,0.36508605874380495
apache+incubator-mxnet,13220,0.3520365098863169,0.3520365098863169
apache+incubator-mxnet,13300,0.45642319609480864,0.45642319609480864
apache+incubator-mxnet,13335,0.4561844322228981,0.4561844322228981
apache+incubator-mxnet,13616,0.7279388291546346,0.7465349787777729
apache+incubator-mxnet,13752,0.17590741180929678,0.20404963555496708
apache+incubator-mxnet,13760,0.7992626618317226,0.7992626618317226
apache+incubator-mxnet,13825,0.6412594523358759,0.4206351369902239
apache+incubator-mxnet,13862,0.8251039478501437,0.8251039478501437
apache+incubator-mxnet,13959,0.47880611948779966,0.2510725302035701
apache+incubator-mxnet,14199,0.5163002381040322,0.15878610805911683
apache+incubator-mxnet,14301,0.945074568288854,0.945074568288854
apache+incubator-mxnet,14396,0.6797353592683263,0.6797353592683263
apache+incubator-mxnet,14426,0.6542161982638174,0.24338786890627942
apache+incubator-mxnet,14505,0.08948546210370642,0.0928071760599732
apache+incubator-mxnet,14602,0.7231019549926156,0.46650569585604923
apache+incubator-mxnet,14760,0.7396657955652848,0.7396657955652848
apache+incubator-mxnet,14833,0.012015807754141156,0.012015807754141156
apache+incubator-mxnet,14858,0.7011048239294632,0.7011048239294632
apache+incubator-mxnet,14875,0.46467735170199803,0.4020830092039895
apache+incubator-mxnet,14993,0.5461148253610397,0.5461148253610397
apache+incubator-mxnet,15029,0.08681432423483422,0.08681432423483422
apache+incubator-mxnet,15062,0.5342811412985804,0.575507296254053
apache+incubator-mxnet,15172,0.7646799628942487,0.7646799628942487
apache+incubator-mxnet,15183,0.7939563412802402,0.48882721769504733
apache+incubator-mxnet,15214,0.11069883599520751,0.11069883599520751
apache+incubator-mxnet,15239,0.15882336875065764,0.1274640703719576
apache+incubator-mxnet,15268,0.10527695698228447,0.10527695698228447
apache+incubator-mxnet,15535,0.31799260965446846,0.23133767000900896
apache+incubator-mxnet,15543,0.5133241375515659,0.5133241375515659
apache+incubator-mxnet,15636,0.013829567512802315,0.013829567512802315
apache+incubator-mxnet,15670,0.007890895200161462,0.007890895200161462
apache+incubator-mxnet,15705,0.15174332021571604,0.11263084258940877
apache+incubator-mxnet,15709,0.18148580482722143,0.18148580482722143
apache+incubator-mxnet,15759,0.17343250243459987,0.17343250243459987
apache+incubator-mxnet,15767,0.5445812627897985,0.2826658097657508
